CN;Inner Mongolia;Hulun Buir;49.2114;119.756
CA;British Columbia;Coquitlam;49.272;-122.794
CA;British Columbia;Vancouver (Central Vancouver);49.281;-123.117
CA;British Columbia;Vancouver (East Vancouver);49.2617;-123.097
CA;British Columbia;Vancouver (Kitsilano);49.2628;-123.156
CA;British Columbia;Arbutus Ridge;49.2497;-123.169
CA;British Columbia;Vancouver (Kerrisdale);49.2342;-123.152
CA;British Columbia;Grand Forks;49.0344;-118.44
CA;British Columbia;Maple Ridge (Haney);49.2165;-122.601
CA;British Columbia;Penticton;49.4856;-119.591
CA;British Columbia;Vancouver (Killarney);49.232;-123.024
CA;British Columbia;Burnaby;49.2664;-122.953
CA;British Columbia;Surrey (Newton);49.1335;-122.868
CA;British Columbia;Surrey;49.1063;-122.825
CA;British Columbia;Vancouver (Sunset);49.2257;-123.089
CA;British Columbia;Kelowna (South Pandosy - K.L.O.);49.8266;-119.489
CA;British Columbia;North Vancouver;49.3172;-123.07
CA;British Columbia;White Rock;49.0205;-122.795
CA;British Columbia;White Rock;49.031;-122.813
CA;British Columbia;Burnaby;49.2752;-122.993
CA;British Columbia;West Kelowna;49.86;-119.552
CA;British Columbia;Chilliwack;49.1664;-121.953
CA;British Columbia;Vancouver (Central Vancouver);49.2811;-123.118
CA;British Columbia;Kelowna (Central City);49.8836;-119.449
CA;British Columbia;New Westminster;49.2138;-122.921
CA;British Columbia;Langley;49.1028;-122.656
CA;British Columbia;Abbotsford (Highway 11);49.0495;-122.286
CA;British Columbia;West Kelowna;49.8298;-119.626
CA;British Columbia;North Vancouver;49.3164;-123.069
CA;British Columbia;Vancouver;49.2497;-123.119
CA;British Columbia;Nanaimo;49.1658;-123.942
CA;British Columbia;West Vancouver;49.3286;-123.16
CA;British Columbia;Surrey (Whalley);49.1931;-122.843
CA;British Columbia;New Westminster;49.2068;-122.911
CA;British Columbia;West Kelowna;49.8625;-119.583
CA;British Columbia;Ellison;49.9331;-119.369
CA;British Columbia;Qualicum Beach;49.3526;-124.442
CA;British Columbia;East Wellington;49.1739;-124.017
CA;British Columbia;Squamish;49.6988;-123.153
CA;British Columbia;Richmond;49.185;-123.137
CA;British Columbia;Nelson;49.4908;-117.295
CA;British Columbia;Port Alberni;49.25;-124.804
CA;British Columbia;Chilliwack (Chilliwack Proper Village West);49.1703;-121.955
CA;British Columbia;Delta (Ladner);49.0906;-123.083
CA;British Columbia;Abbotsford;49.058;-122.253
CA;British Columbia;Mission;49.133;-122.303
CA;British Columbia;Sechelt;49.4751;-123.759
CA;British Columbia;Welcome Beach;49.4796;-123.892
CA;British Columbia;Sechelt;49.4733;-123.756
CA;Alberta;Coaldale;49.7281;-112.62
CA;Alberta;Lethbridge (South Lethbridge);49.694;-112.835
CA;Alberta;Cardston;49.2;-113.302
CA;British Columbia;Penticton;49.4806;-119.586
CA;British Columbia;Vancouver (Central);49.2858;-123.114
CA;British Columbia;Kelowna;49.8339;-119.524
FR;Normandy;Étretat;49.7067;0.20523
FR;Normandy;Toussaint;49.7378;0.42405
FR;Normandy;Maulévrier-Sainte-Gertrude;49.55;0.73333
FR;Normandy;Sainte-Mère-Église;49.41;-1.31726
LU;Luxembourg;Luxembourg;49.6065;6.12684
CA;British Columbia;Vancouver (Central Vancouver);49.2848;-123.113
CA;British Columbia;Richmond;49.1676;-122.988
CA;British Columbia;Vancouver (Central Vancouver);49.2833;-123.118
CA;British Columbia;Genelle;49.2163;-117.69
CA;Manitoba;Winnipeg (Downtown);49.8964;-97.1368
CA;Manitoba;Winkler;49.1794;-97.9318
CA;British Columbia;Nanaimo;49.1596;-123.941
CA;Manitoba;Winnipeg (Broadway - Assiniboine);49.8872;-97.1358
CA;British Columbia;Kelowna (North Central);49.882;-119.488
CA;British Columbia;Abbotsford;49.0406;-122.354
CA;British Columbia;Chilliwack (Rosedale);49.1822;-121.805
CA;British Columbia;Vancouver (South Cambie);49.2473;-123.12
CA;British Columbia;Vancouver (Central Vancouver);49.288;-123.135
CA;Manitoba;Winnipeg (Downtown);49.8902;-97.1427
CA;British Columbia;Vancouver (Central Vancouver);49.2851;-123.119
CA;British Columbia;Vancouver (Renfrew-Collingwood);49.2594;-123.03
CA;British Columbia;Vancouver (Central Vancouver);49.2819;-123.119
CA;Ontario;Hearst;49.6871;-83.6679
CA;Manitoba;Winnipeg (Polo Park);49.8844;-97.1957
CA;British Columbia;Vancouver (East Vancouver);49.2689;-123.103
CA;British Columbia;North Vancouver;49.3228;-123.117
CA;Quebec;Matagami;49.76;-77.6366
CA;British Columbia;Vancouver (Central);49.2877;-123.116
CA;British Columbia;Richmond;49.1542;-123.158
CA;British Columbia;Burnaby;49.1879;-122.967
CA;British Columbia;Vancouver (Knight);49.2365;-123.066
CA;Manitoba;St. Claude;49.6586;-98.3424
CA;Manitoba;Otterburne;49.5021;-97.0453
CA;British Columbia;Vancouver (Hastings-Sunrise);49.2732;-123.025
CA;Manitoba;Brandon;49.8251;-99.9476
CA;Manitoba;Crystal City;49.1475;-98.9496
FR;Normandy;Caen;49.1829;-0.370679
LU;Luxembourg;Luxembourg;49.6123;6.13241
FR;Normandy;Rouen;49.4432;1.09997
CA;Quebec;Chibougamau;49.9139;-74.3614
CA;Quebec;Chapais;49.7834;-74.8492
CA;Quebec;Chibougamau;49.9138;-74.3607
CA;British Columbia;Vancouver (East Vancouver);49.2649;-123.103
CA;Quebec;Sainte-Anne-des-Monts;49.124;-66.4924
CA;British Columbia;Cranbrook;49.513;-115.769
CA;Alberta;Bow Island;49.8668;-111.368
CA;Alberta;Lethbridge;49.6956;-112.845
CA;Alberta;Lethbridge;49.7;-112.819
CA;British Columbia;Creston;49.0999;-116.502
CA;British Columbia;Peachland;49.7686;-119.746
CA;British Columbia;Nelson;49.4928;-117.295
CA;British Columbia;Castlegar;49.3232;-117.658
CA;British Columbia;Nelson;49.4999;-117.286
CA;British Columbia;Nanaimo;49.1659;-123.94
CA;British Columbia;Nanaimo;49.1664;-123.94
CA;British Columbia;Coombs;49.2996;-124.419
CA;British Columbia;Parksville;49.3195;-124.316
CA;British Columbia;Dashwood;49.3663;-124.519
CA;British Columbia;Cassidy;49.0496;-123.886
CA;British Columbia;Port Alberni;49.2339;-124.806
CA;British Columbia;Courtenay;49.6841;-124.99
CA;British Columbia;Trail;49.0998;-117.702
CA;British Columbia;Rossland;49.0831;-117.802
CA;British Columbia;Kelowna;49.8831;-119.486
CA;Saskatchewan;Weyburn;49.6668;-103.851
CA;Saskatchewan;Estevan;49.1334;-102.984
CA;Ontario;Dryden;49.7801;-92.837
CA;Manitoba;Winnipeg;49.8844;-97.147
CA;Manitoba;Steinbach;49.5258;-96.6845
CA;Manitoba;Headingley;49.8753;-97.409
CA;Manitoba;St. Adolphe;49.6744;-97.1112
CA;Manitoba;Lorette;49.7392;-96.8723
CA;Manitoba;Ile des Chênes;49.7106;-96.9889
CA;Manitoba;Portage la Prairie;49.9728;-98.2926
CA;Manitoba;Winnipeg (Kildonan Drive);49.9381;-97.0944
CA;British Columbia;Richmond;49.17;-123.137
CA;British Columbia;West End;49.2833;-123.133
CA;British Columbia;North Vancouver;49.32;-123.072
CA;British Columbia;Vancouver (East Vancouver);49.2662;-123.087
CA;British Columbia;Sparwood;49.7333;-114.885
CA;British Columbia;Aldergrove;49.058;-122.471
CA;Ontario;Kenora;49.7674;-94.4899
CA;British Columbia;Langley;49.1011;-122.659
CA;British Columbia;Maple Ridge;49.2194;-122.602
CA;British Columbia;Walnut Grove;49.1647;-122.64
CA;British Columbia;Delta;49.144;-122.907
CA;British Columbia;Ladner;49.0894;-123.082
CA;British Columbia;Anmore;49.3164;-122.853
CA;British Columbia;Port Moody;49.2812;-122.825
CA;British Columbia;Squamish;49.6992;-123.156
CA;British Columbia;White Rock;49.0253;-122.803
CA;British Columbia;Aldergrove East;49.0561;-122.455
CA;Saskatchewan;Estevan;49.1391;-102.991
CA;British Columbia;Cedar;49.1163;-123.853
CA;British Columbia;Abbotsford;49.0504;-122.304
CA;British Columbia;Agassiz;49.233;-121.769
CA;Alberta;Picture Butte;49.8833;-112.785
CA;British Columbia;Burnaby (Metrotown);49.2262;-123.001
CA;Quebec;Hauterive;49.1957;-68.2581
CA;Quebec;Baie-Comeau;49.2168;-68.1489
CA;British Columbia;Oliver;49.1831;-119.552
CA;British Columbia;Osoyoos;49.0331;-119.452
CA;British Columbia;Oliver;49.1823;-119.55
DE;Bavaria;Dinkelsbühl;49.0694;10.3198
DE;Bavaria;Pleinfeld;49.1047;10.9819
DE;Rheinland-Pfalz;Traisen;49.8212;7.82028
DE;Bavaria;Scheinfeld;49.6693;10.4655
DE;Rheinland-Pfalz;Landau;49.1984;8.11692
DE;Bavaria;Erlangen;49.591;11.0078
DE;Bavaria;Uttenreuth;49.5967;11.0722
DE;Bavaria;Waldbüttelbrunn;49.7871;9.83858
DE;Bavaria;Wendelstein;49.3523;11.1507
DE;Bavaria;Neuendettelsau;49.2833;10.7833
DE;Saarland;Sulzbach;49.2988;7.05696
CA;British Columbia;Vancouver (Central Vancouver);49.287;-123.119
CA;British Columbia;Vancouver (Central);49.2777;-123.109
CA;Ontario;Kapuskasing;49.4207;-82.4187
CA;British Columbia;Delta (Ladner);49.0905;-123.074
CA;British Columbia;Tsawwassen;49.0167;-123.083
CA;British Columbia;Gibsons;49.3954;-123.506
CA;Newfoundland and Labrador;Gander Bay North;49.3499;-54.4814
CA;British Columbia;Delta;49.0952;-123.026
CA;Newfoundland and Labrador;Virgin Arm-Carter's Cove;49.5332;-54.7814
CA;Newfoundland and Labrador;Lewisporte;49.2434;-55.062
CA;Newfoundland and Labrador;Springdale;49.5;-56.0649
CA;Quebec;Lebel-sur-Quévillon;49.0502;-76.9827
CA;Manitoba;Brandon;49.8469;-99.9531
CA;Manitoba;Brandon;49.8355;-99.9638
CA;Manitoba;Melita;49.2681;-100.997
CA;Manitoba;Oakbank;49.9273;-96.995
DE;Bavaria;Waldbrunn;49.7581;9.80694
PL;Subcarpathia;Ostrów;49.9681;22.7871
PL;Silesia;Bielsko-Biala;49.8224;19.0469
PL;Subcarpathia;Boguchwała;49.9847;21.9453
PL;Silesia;Mszana;49.9694;18.5279
PL;Lesser Poland;Kluszkowce;49.451;20.3018
PL;Subcarpathia;Lutowiska;49.2532;22.6925
PL;Subcarpathia;Skołyszyn;49.7495;21.3367
PL;Lesser Poland;Wielka Wieś;49.9363;20.823
PL;Subcarpathia;Jasło;49.7451;21.4725
PL;Lesser Poland;Zakopane;49.299;19.9489
KZ;East Kazakhstan;Ust-Kamenogorsk;49.9749;82.6017
PL;Lesser Poland;Czchów;49.8373;20.6806
PL;Lesser Poland;Iwkowa;49.8172;20.5902
PL;Lesser Poland;Gierczyce;49.9495;20.3438
DE;Bavaria;Herzogenaurach;49.5824;10.8778
DE;Bavaria;Nuremberg (Mitte);49.454;11.0634
DE;Bavaria;Nuremberg;49.452;11.0767
CZ;Jihočeský kraj;Písek;49.3137;14.1376
CZ;Pardubický;Rudoltice;49.8983;16.5699
CZ;Pardubický;Žichlínek;49.8839;16.6363
CZ;Pardubický;Lanškroun;49.9122;16.6119
FR;Grand Est;Pierrevillers;49.2247;6.10337
FR;Grand Est;Rombas;49.2551;6.09675
DE;Rheinland-Pfalz;K-Town;49.4563;7.80482
DE;Saarland;Saarbrücken (St. Johann);49.24;7.00566
DE;Rheinland-Pfalz;K-Town;49.456;7.80451
DE;Bavaria;Nuremberg (Südöstliche Außenstadt);49.4101;11.1301
DE;Rheinland-Pfalz;Kümbdchen;49.9833;7.51667
DE;Bavaria;Feucht;49.376;11.2143
DE;Saarland;Merzig;49.4433;6.63874
DE;Bavaria;Mainbernheim;49.7079;10.219
DE;Bavaria;Forchheim;49.7175;11.0588
DE;Bavaria;Wörth am Main;49.7972;9.15389
DE;Bavaria;Deuerling;49.0372;11.9104
DE;Rheinland-Pfalz;Framersheim;49.7581;8.17417
DE;Bavaria;Großheubach;49.7283;9.2228
DE;Bavaria;Lohr a. Main;49.9892;9.57223
DE;Saarland;Riegelsberg;49.3;6.93333
DE;Rheinland-Pfalz;Traben-Trarbach;49.9508;7.11562
DE;Baden-Wurttemberg;Neckarsulm;49.1891;9.22527
DE;Rheinland-Pfalz;Graach;49.9345;7.06329
DE;Rheinland-Pfalz;Ellern;49.9817;7.64378
DE;Bavaria;Dietersheim;49.5563;10.5407
DE;Bavaria;Ebelsbach;49.9857;10.6744
DE;Rheinland-Pfalz;Zweibrücken;49.2469;7.36977
DE;Saarland;Sankt Wendel;49.4663;7.16814
DE;Bavaria;Weilersbach;49.75;11.1167
DE;Bavaria;Feuchtwangen;49.1629;10.3385
DE;Bavaria;Barbing;49;12.2
DE;Bavaria;Wernberg-Köblitz;49.5393;12.1613
DE;Bavaria;Emskirchen;49.5528;10.7128
DE;Bavaria;Altdorf bei Nürnberg;49.3856;11.3573
DE;Bavaria;Hemhofen;49.6833;10.9333
DE;Bavaria;Oberviechtach;49.4581;12.4167
DE;Bavaria;Lehrberg;49.3457;10.511
LU;Capellen;Windhof;49.6471;5.96413
LU;Capellen;Koerich;49.6471;5.96413
RU;Rostov;Chertkovo;49.3836;40.1523
RU;Rostov;Kazanskaya;49.7906;41.1474
DE;Hesse;Weiterstadt (Riedbahn);49.8976;8.60871
DE;Hesse;Weiterstadt (Riedbahn);49.8976;8.60869
FR;Hauts-de-France;Montataire;49.2589;2.43165
CZ;Pardubický;Vysoké Mýto;49.9532;16.1617
CZ;South Moravian;Velké Opatovice;49.6124;16.6795
FR;Grand Est;Reims;49.2364;4.06297
CZ;Olomoucký;Olomouc;49.5955;17.2518
CZ;Olomoucký;Hranice;49.5418;17.7309
CZ;Jihočeský kraj;Písek;49.3088;14.1475
CZ;Olomoucký;Kokory;49.4948;17.3754
CZ;Pardubický;Proseč;49.8059;16.1162
CZ;Pardubický;Sobětuchy;49.9314;15.7634
CZ;Pardubický;Lukavice;49.8888;15.8389
CZ;Moravskoslezský;Opava;49.9387;17.9026
CZ;Olomoucký;Mohelnice;49.777;16.9195
CZ;Plzeň Region;Pilsen;49.7475;13.3776
CZ;Central Bohemia;Březnice;49.5576;13.9506
CZ;Olomoucký;Lipník nad Bečvou;49.5272;17.5859
CZ;Moravskoslezský;Krmelín;49.7291;18.2354
CZ;South Moravian;Brno;49.1952;16.608
CZ;Zlín;Rožnov pod Radhoštěm;49.4585;18.143
CZ;Zlín;Uherské Hradiště;49.0698;17.4597
CZ;Vysočina;Křižanov;49.3886;16.1096
CZ;Central Bohemia;Vestec;49.9805;14.5049
CZ;Central Bohemia;Dobřichovice;49.9275;14.2747
CZ;Olomoucký;Šumperk;49.9653;16.9706
CZ;Moravskoslezský;Štěpánkovice;49.9574;18.0374
CZ;Jihočeský kraj;Hluboká nad Vltavou;49.0536;14.4312
CZ;Jihočeský kraj;Hluboká nad Vltavou;49.0524;14.4347
DE;Saarland;Saarbrücken (Güdingen);49.1971;7.02142
DE;Saarland;Saarbrücken;49.2402;6.99693
KZ;Karaganda;Karaganda (Kazybek Bi District);49.8016;73.0888
CZ;Vysočina;Zdar;49.5683;15.9291
CZ;Vysočina;Škrdlovice;49.6347;15.9259
CZ;Vysočina;Zdar;49.5626;15.9392
CZ;Vysočina;Ostrov nad Oslavou;49.4868;15.9899
CZ;Vysočina;Radešínská Svratka;49.5084;16.085
CZ;Vysočina;Nové Město na Moravě;49.5614;16.0742
CZ;Vysočina;Polnička;49.6075;15.9163
CZ;Vysočina;Zdar (Žďár nad Sázavou);49.5683;15.9291
FR;Normandy;Bosgouet;49.3538;0.85628
FR;Normandy;Omonville-la-Rogue;49.704;-1.84357
FR;Hauts-de-France;Rivery;49.9033;2.32235
FR;Hauts-de-France;Camon;49.8876;2.34486
FR;Normandy;Rouen;49.4431;1.09932
FR;Normandy;Cherbourg;49.6339;-1.62222
FR;Normandy;Gouvix;49.0351;-0.30416
FR;Normandy;Amfreville;49.25;-0.23333
FR;Normandy;Cherbourg;49.6398;-1.61636
FR;Normandy;Octeville;49.6261;-1.64349
FR;Normandy;Valognes;49.5088;-1.47047
FR;Normandy;Tourlaville;49.6383;-1.56639
FR;Normandy;Cherbourg-en-Cotentin;49.6339;-1.62222
FR;Normandy;Courtonne-la-Meurdrac;49.1255;0.31976
FR;Normandy;Dives-sur-Mer;49.2818;-0.10125
FR;Normandy;Soliers;49.1344;-0.29613
FR;Normandy;Saint-Gatien-des-Bois;49.35;0.18333
FR;Normandy;Bayeux;49.2773;-0.7039
FR;Normandy;Villers-Bocage;49.0796;-0.65412
FR;Normandy;Mathieu;49.2545;-0.37188
FR;Normandy;Épron;49.2217;-0.37085
FR;Normandy;Cormelles-le-Royal;49.154;-0.33062
FR;Normandy;Ifs;49.14;-0.34899
FR;Normandy;Hérouville-Saint-Clair;49.2109;-0.30653
FR;Normandy;Cambes-en-Plaine;49.2316;-0.3854
FR;Normandy;Fleury-sur-Orne;49.1485;-0.37508
FR;Normandy;Évreux;49.0241;1.15082
FR;Île-de-France;Bouffémont;49.0438;2.29796
FR;Île-de-France;Mériel;49.0761;2.21054
FR;Hauts-de-France;Orrouy;49.2908;2.85756
UA;Zhytomyr;Berdychiv;49.8905;28.5965
UA;Zhytomyr;Berdychiv;49.8941;28.6014
UA;Cherkasy;Smila;49.2329;31.8843
UA;Cherkasy;Smila;49.2277;31.8522
UA;Vinnytsya Oblast;Vinnytsia;49.2331;28.4682
UA;Kyiv;Kaharlyk;49.859;30.8233
UA;Dnipropetrovsk;Hupalivka;49.1053;34.7373
UA;Lviv;Lviv (Halytskyi District);49.8399;24.0325
CZ;Zlín;Dolní Bečva;49.455;18.1942
CZ;Zlín;Prostřední Bečva;49.4361;18.252
CZ;Zlín;Valašská Bystřice;49.4151;18.1098
CZ;Plzeň Region;Horní Bělá;49.889;13.2641
CZ;Olomoucký;Lukavice;49.8229;16.9204
CZ;Olomoucký;Příkazy;49.6424;17.1482
CZ;South Moravian;Mokrá-Horákov;49.2228;16.7516
DE;Rheinland-Pfalz;Nierstein (Kornsand);49.8665;8.3501
FR;Hauts-de-France;Amiens;49.8941;2.29575
PL;Silesia;Puńców;49.7184;18.6616
PL;Lesser Poland;Korczyna;49.7124;21.2508
PL;Silesia;Ustroń;49.7215;18.802
PL;Silesia;Trzebinia;49.6502;19.2226
PL;Lesser Poland;Polanka;49.8616;19.9386
PL;Silesia;Jaworze;49.7935;18.9479
LU;Luxembourg;Luxembourg (Cessange);49.5935;6.10786
PL;Subcarpathia;Rokietnica;49.8998;22.6417
PL;Subcarpathia;Pawłosiów;49.9953;22.6476
PL;Subcarpathia;Rożwienica;49.9528;22.5942
UA;Lviv;Lviv (Zaliznychnyi district);49.8397;23.9944
UA;Poltava;Poltava;49.5892;34.5537
UA;Poltava;Poltava;49.5883;34.5514
UA;Poltava;Orzhytsya;49.7895;32.6979
UA;Cherkasy;Ruska Poliana;49.417;31.9201
UA;Cherkasy;Chornobay;49.6707;32.3236
UA;Poltava;Karlivka;49.4555;35.1349
UA;Vinnytsia;Pohrebyshche;49.4851;29.2599
UA;Kyiv;Bila Tserkva;49.8026;30.1244
UA;Kharkivs’ka Oblast’;Izium;49.207;37.2768
UA;Kharkivs’ka Oblast’;Chervonyy Oskol;49.1785;37.426
SK;Zilina;Konská;49.1187;18.6777
SK;Žilina Region;Krasňany;49.2149;18.8872
SK;Žilina Region;Bytča;49.224;18.5588
SK;Žilina Region;Rajec;49.089;18.6401
UA;Lviv;Lviv (Halytskyi District);49.8414;24.0258
UA;Lviv;Lviv (Halytskyi District);49.8504;24.0209
UA;Poltava;Kremenchuk (Avtozavods'kyi district);49.1411;33.4311
PL;Lesser Poland;Wiśniowa;49.7878;20.115
PL;Lesser Poland;Kornatka;49.8507;20.0847
PL;Lesser Poland;Trąbki;49.9623;20.1424
PL;Lesser Poland;Skrzydlna;49.7534;20.1862
PL;Silesia;Bujaków;49.8518;19.1943
PL;Silesia;Korbielów;49.5682;19.35
PL;Lesser Poland;Kęty;49.8697;19.2262
PL;Silesia;Bystra;49.6203;19.1879
PL;Lesser Poland;Wieprz;49.8909;19.3569
UA;Poltava;Kremenchuk;49.0658;33.41
UA;Kirovohrad;Svitlovodsk;49.0629;33.2458
UA;Poltava;Mashivka;49.4441;34.8716
UA;Lviv;Rodatychi;49.7986;23.5334
UA;Lviv;Zhydachiv;49.3831;24.1394
UA;Kharkivs’ka Oblast’;Utkivka;49.7939;36.0187
UA;Lviv;Zhuravno;49.2593;24.284
UA;Ivano-Frankivsk;Bolekhiv;49.0648;23.8595
UA;Lviv;Stebnyk;49.301;23.552
UA;Lviv;Kulykiv;49.9795;24.0782
UA;Lviv;Busk;49.9655;24.6123
UA;Lviv;Truskavets;49.2783;23.51
UA;Ternopil;Ternopil;49.5535;25.5948
UA;Khmelnytskyi;Chornyi Ostriv;49.5056;26.7569
UA;Khmelnytskyi;Nove Selo;49.1775;26.798
SK;Zilina;Žilina (Závodie);49.2162;18.7225
SK;Zilina;Žilina (Závodie);49.2126;18.7206
SK;Zilina;Žilina (Závodie);49.2162;18.7224
SK;Žilina Region;Žilina (Závodie);49.2162;18.7225
SK;Žilina Region;Žilina;49.2231;18.7394
DE;Rheinland-Pfalz;Landau;49.1887;8.13027
DE;Bavaria;Fürth;49.4788;10.9894
LU;Luxembourg;Luxembourg;49.6094;6.11802
LU;Luxembourg;Bertrange;49.6111;6.05
LU;Esch-sur-Alzette;Bettembourg;49.5186;6.10278
LU;Luxembourg;Luxembourg (Grund);49.6109;6.14082
PL;Lesser Poland;Lusina;49.9693;19.9309
CZ;Zlín;Uherský Brod;49.0267;17.6465
DE;Saarland;Schiffweiler (Landsweiler-Reden);49.3524;7.11723
DE;Saarland;Saarbrücken (Halberg);49.1973;7.02345
PL;Lesser Poland;Nowy Sącz;49.6218;20.6971
PL;Lesser Poland;Zakopane;49.2929;19.9498
PL;Silesia;Jastrzębie Zdrój;49.9431;18.5967
PL;Subcarpathia;Przemyśl;49.785;22.7673
PL;Subcarpathia;Żurawica;49.8235;22.7892
CZ;South Moravian;Brno;49.1951;16.6068
LU;Luxembourg;Luxembourg (Luxembourg-Kirchberg);49.6273;6.16121
GG;St Peter Port;St Peter Port;49.4569;-2.53754
DE;Bavaria;Oberasbach (Kreutles);49.4282;10.9796
UA;Kharkivs’ka Oblast’;Vasyshcheve;49.8346;36.3312
UA;Kharkivs’ka Oblast’;Pokotylivka;49.9134;36.1751
LU;Luxembourg;Strassen;49.6182;6.0854
LU;Luxembourg;Bertrange;49.6089;6.07906
LU;Esch-sur-Alzette;Sanem;49.5481;5.92889
LU;Esch-sur-Alzette;Sanem;49.5163;5.97029
LU;Grevenmacher;Grevenmacher;49.6847;6.39132
LU;Remich;Mondorf-les-Bains;49.505;6.28111
DE;Baden-Wurttemberg;Billigheim;49.3486;9.25389
DE;Bavaria;Waldbrunn;49.7581;9.80693
DE;Baden-Wurttemberg;Karlsruhe (Grünwinkel);49.0013;8.36659
DE;Baden-Wurttemberg;Karlsruhe (Grünwinkel);49.0013;8.36647
DE;Hesse;Egelsbach;49.9638;8.66861
LU;Esch-sur-Alzette;Bettembourg;49.5048;6.11237
CZ;Moravskoslezský;Hať;49.9459;18.2543
CZ;Moravskoslezský;Hať;49.9464;18.2393
CZ;Moravskoslezský;Bohuslavice;49.9423;18.1287
CZ;Moravskoslezský;Šilheřovice;49.926;18.2702
CZ;Moravskoslezský;Darkovice;49.9359;18.2221
PL;Silesia;Chałupki;49.9256;18.3173
CA;British Columbia;Surrey (Campbell Heights);49.0427;-122.695
CA;British Columbia;Surrey (Newton);49.1436;-122.857
CA;Manitoba;Winnipeg (South River Heights);49.8501;-97.1854
DE;Bavaria;Martinsheim;49.6235;10.1488
FR;Grand Est;Longwy;49.5217;5.76192
FR;Île-de-France;Roissy-en-France;49.0044;2.51703
CN;Inner Mongolia;Baorixile;49.3468;119.785
DE;Bavaria;Mainaschaff;49.9817;9.09
DE;Bavaria;Weiden;49.6768;12.1561
DE;Rheinland-Pfalz;Maikammer;49.3053;8.13167
DE;Rheinland-Pfalz;Lambrecht;49.3705;8.07264
DE;Rheinland-Pfalz;Bad Dürkheim;49.4618;8.17236
DE;Rheinland-Pfalz;Kaiserslautern;49.4557;7.80408
DE;Rheinland-Pfalz;Ramstein-Miesenbach;49.4445;7.55533
DE;Rheinland-Pfalz;Mehlingen;49.4914;7.85467
DE;Rheinland-Pfalz;Kaiserslautern;49.4409;7.78601
CZ;Zlín;Vsetín;49.3389;17.9939
CZ;Zlín;Kelč;49.4784;17.8153
CZ;Zlín;Valašské Meziříčí;49.4718;17.9711
CZ;Zlín;Zlín;49.2244;17.6628
DE;Baden-Wurttemberg;Karlsruhe;49.0069;8.40365
DE;Baden-Wurttemberg;Walldorf;49.295;8.64904
RU;Zabaykalskiy (Transbaikal) Kray;Zabaykal'sk;49.6514;117.327
DE;Hesse;Erbach im Odenwald;49.6615;8.99402
DE;Baden-Wurttemberg;Erlenbach;49.1725;9.26833
DE;Baden-Wurttemberg;Dossenheim;49.4503;8.67472
DE;Baden-Wurttemberg;Künzelsau;49.2818;9.68352
FR;Normandy;Crèvecœur-en-Auge;49.1167;0.01667
DE;Baden-Wurttemberg;Walldürn;49.5836;9.36642
PL;Lesser Poland;Gdów;49.9082;20.1988
PL;Lesser Poland;Maków Podhalański;49.7301;19.6771
PL;Lesser Poland;Leśnica;49.4009;20.06
PL;Lesser Poland;Gródek Nad Dunajcem;49.7466;20.7322
PL;Subcarpathia;Tyrawa Wołoska;49.5774;22.3699
PL;Lesser Poland;Kęty;49.8821;19.2233
PL;Lesser Poland;Jasień;49.9699;20.5719
CZ;Vysočina;Osová Bítýška;49.325;16.1684
CZ;Vysočina;Velká Bíteš;49.2884;16.2274
CZ;Vysočina;Velké Meziříčí;49.3552;16.0122
PL;Lesser Poland;Baczyn;49.7922;19.7203
PL;Lesser Poland;Sucha Beskidzka;49.7413;19.5864
PL;Lesser Poland;Skawica;49.6772;19.6232
LU;Capellen;Koerich;49.67;5.94891
CZ;South Moravian;Brno (Brno-Medlánky);49.2394;16.5812
CZ;South Moravian;Kuřim;49.2952;16.5477
PL;Lesser Poland;Gmina Chełmiec;49.6305;20.6642
PL;Silesia;Czernichów;49.7544;19.2095
PL;Lesser Poland;Wieliczka;49.9874;20.0647
PL;Lesser Poland;Lubaszowa;49.8595;21.0373
PL;Lesser Poland;Wadowice;49.8834;19.4929
PL;Lesser Poland;Szczawnica;49.4244;20.4849
PL;Lesser Poland;Słopnice;49.685;20.3433
PL;Lesser Poland;Brzesko;49.9691;20.6061
PL;Lesser Poland;Nawojowa;49.5669;20.7393
PL;Silesia;Wilkowice;49.7628;19.0897
PL;Lesser Poland;Krasne-Lasocice;49.8126;20.2293
PL;Lesser Poland;Kamienica;49.5753;20.3451
PL;Lesser Poland;Muszyna;49.3566;20.8972
PL;Lesser Poland;Łącko;49.5576;20.4359
CZ;Zlín;Sušice;49.1222;17.4522
CZ;Pardubický;Janov;49.8408;16.3852
CZ;South Moravian;Bílovice nad Svitavou;49.2471;16.6725
CZ;Moravskoslezský;Ostrava;49.8346;18.282
CZ;Plzeň Region;Domažlice;49.4405;12.9298
CZ;Plzeň Region;Rokycany;49.7427;13.5946
CZ;Central Bohemia;Černošice;49.9601;14.3198
CZ;South Moravian;Ořechov;49.1112;16.5233
CZ;Moravskoslezský;Český Těšín;49.7461;18.6261
CZ;Moravskoslezský;Orlová;49.8453;18.4301
CZ;Vysočina;Velká Losenice;49.5807;15.8367
CZ;Central Bohemia;Průhonice;49.9996;14.5502
CZ;Olomoucký;Blatec;49.5283;17.2386
CZ;Moravskoslezský;Hradec nad Moravicí;49.8704;17.8784
CZ;Moravskoslezský;Staré Město;49.6699;18.3635
